date,updateDate,code1,code2,code3,value,source
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,557000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,8600.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,9000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,459000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,6700.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,7400.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,368000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,5700.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,5900.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,YLD,64.6,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,186000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,3100.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,3600.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,272000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,3700.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,3800.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,YLD,73.5,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,406000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,6300.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,7300.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,85700.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,1100.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,1200.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,132000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,2200.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,2300.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,YLD,60.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,289000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,4500.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,4600.0,S1
2010-01-01,2010-12-31 00:00:00,shANe,SG,AP,140000.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,87100.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,YLD,62.2,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,PRD,73500.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AH,1200.0,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN,AP,1200.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,73600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1500.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,49.1,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,125000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,2650.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3300.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,47.2,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,16100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,500.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,32.2,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,51500.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,19800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,510.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,1100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,38.8,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,216000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5580.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,38.7,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,33900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,45600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,63200.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1320.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,2000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,217000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5400.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,69200.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1960.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3400.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,14500.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,300.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,48.3,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,25900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,660.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,1100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,39.2,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,6800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,220.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,30.9,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,144000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,2840.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,50.7,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,30400.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,61700.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1330.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,2200.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,273000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,4600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,6300.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,59.3,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,63000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,185000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,3900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,4200.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,57200.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1650.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,2900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,34.7,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,200000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,4100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,54600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,35.9,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,215000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5050.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5400.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,42.6,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,30900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,710.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,1500.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,43.5,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,109000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,36400.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1040.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,280000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5570.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,8600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,50.3,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,1511000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,34600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,36200.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,43.7,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,62700.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1620.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,4400.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,38.7,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,396000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,7730.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,8700.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,51.2,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,121000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,2650.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,45.7,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,291000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5810.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,6600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,206000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5410.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,7700.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,38.1,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,247000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5160.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,47.9,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,59400.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1290.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,84300.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,2120.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,2800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,44600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,1170.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3500.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,38.1,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,136000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,3530.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,7100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,171000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,4810.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,370000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,7860.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,10800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,433000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,11800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,222000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,7060.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,8300.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,31.4,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,196000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,446000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,10900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,17500.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,40.9,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,34300.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,30900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,2700.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,22.7,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,118000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,3720.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,4600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,31.7,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,118000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,3120.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,37.8,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,140000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5160.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5700.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,27.1,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,77800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,3000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,165000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,208000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5640.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,6000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,36.9,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,218000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,7620.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,9800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,28.6,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,612000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,19700.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,20800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,227000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,5950.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,6900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,38.2,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,66100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,2440.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3500.0,S1
2010-01-01,2010-12-31 00:00:00,shANe,C/1,PP,25550.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,111000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,3230.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,34.4,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,296000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,10900.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,13500.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,27.2,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,130000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,3950.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,5200.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,32.9,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,123000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,32.8,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,94800.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,2980.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3600.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,31.8,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,62000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,2330.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,3100.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,1195000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,PRD,364000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AH,12400.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,AP,16000.0,S1
2010-01-01,2010-12-31 00:00:00,shANc,W/WIN,YLD,29.4,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,382000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,AH,53100.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,7200.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,7300.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,AH,168100.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,53.1,S1
2010-01-01,2010-12-31 00:00:00,shANv,W/SPR,YLD,90.0,S1
2010-01-01,2010-12-31 00:00:00,shANv,W/WIN/WSOFT,PRD,99.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,YLD,172.9,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,401000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,6700.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,7000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,PRD,19376000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,1055000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,16400.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,16500.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,64.3,S1
2010-01-01,2010-12-01 00:00:00,shANj,S/1,STKS,-9999.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,AH,129800.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,96000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,1700.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,1800.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,56.5,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,746000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,14400.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,14600.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,898000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,15600.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,16000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,57.6,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,764000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,13800.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,14100.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,55.4,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,421000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,7800.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,8200.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,AP,190000.0,S1
2010-01-01,2010-12-01 00:00:00,shANm,S/1,STKS,-9999.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,AH,185600.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,126000.0,S1
2010-01-01,2010-12-31 00:00:00,shANm,SG,YLD,66.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,2500.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,2700.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,1056000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,19700.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,19800.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,374000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,6800.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,6900.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,YLD,173.8,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,393000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,AP,58200.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,7500.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,7600.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,YLD,175.5,S1
2010-01-01,2010-12-31 00:00:00,shANy,W/WIN/WSOFT,PRD,26.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,527000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,9500.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,9900.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,349000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,6400.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,6500.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,54.5,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,221000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,4400.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,4600.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,50.2,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,55000.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,AH,118100.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,1100.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,1600.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,50.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,1212000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,20800.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,PRD,45884000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,21100.0,S1
2010-01-01,2010-12-31 00:00:00,shAMn,C/1,AP,252500.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,58.3,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,257000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,4400.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,4500.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,44000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,1000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,1100.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,352000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,6800.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,6900.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,103000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,1900.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,2000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,218000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,3600.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AP,3800.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,YLD,60.6,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,PRD,286000.0,S1
2010-01-01,2010-12-31 00:00:00,shANd,W/WIN,AH,5400.0,S1
